item_id,runtime
tt3163336,"""93"""
tt3164256,"""106"""
tt3165612,"""101"""
tt3168230,"""104"""
tt3169706,"""119"""
tt3170832,"""118"""
tt3170902,"""100"""
tt3171832,"""90"""
tt3172532,"""102"""
tt3173594,"""95"""
tt3174376,"""97"""
tt3177316,"""87"""
tt3179568,"""119"""
tt3181776,"""96"""
tt3182620,"""103"""
tt3183660,"""132"""
tt3184934,"""108"""
tt3186318,"""99"""
tt3195644,"""97"""
tt3197766,"""120"""
tt3200980,"""95"""
tt3201640,"""95"""
tt3203290,"""75"""
tt3203528,"""110"""
tt3203606,"""124"""
tt3203616,"""99"""
tt3204144,"""98"""
tt3205376,"""84"""
tt3205394,"""88"""
tt3205802,"""43"""
tt3208026,"""100"""
tt3210686,"""138"""
tt3214002,"""101"""
tt3215824,"""100"""
tt3216586,"""30"""
tt3219166,"""60"""
tt3219604,"""95"""
tt3224458,"""109"""
tt3228420,"""30"""
tt3228774,"""134"""
tt3228904,"""42"""
tt3230082,"""76"""
tt3230454,"""22"""
tt3230854,"""60"""
tt3231054,"""107"""
tt3232262,"""11"""
tt3233418,"""114"""
tt3235888,"""100"""
tt3236120,"""92"""
tt3244992,"""95"""
tt3247714,"""96"""
tt3253624,"""90"""
tt3253930,"""105"""
tt3255590,"""89"""
tt3258142,"""85"""
tt3260524,"""81"""
tt3262342,"""94"""
tt3263614,"""105"""
tt3263904,"""96"""
tt3264102,"""84"""
tt3268458,"""105"""
tt3270108,"""90"""
tt3270538,"""73"""
tt3272066,"""116"""
tt3272570,"""94"""
tt3276924,"""93"""
tt3278330,"""134"""
tt3279124,"""98"""
tt3279176,"""90"""
tt3280916,"""83"""
tt3281548,"""135"""
tt3281796,"""50"""
tt3282858,"""89"""
tt3283556,"""95"""
tt3283594,"""376"""
tt3286052,"""93"""
tt3288518,"""22"""
tt3289712,"""94"""
tt3289724,"""116"""
tt3289728,"""101"""
tt3289956,"""86"""
tt3290276,"""90"""
tt3296658,"""93"""
tt3296908,"""120"""
tt3297330,"""102"""
tt3298600,"""119"""
tt3300542,"""99"""
tt3302706,"""103"""
tt3302820,"""90"""
tt3303730,"""132"""
tt3305308,"""99"""
tt3305316,"""102"""
tt3311384,"""99"""
tt3312830,"""124"""
tt3312868,"""90"""
tt3315342,"""137"""
tt3316948,"""96"""
tt3316960,"""101"""
tt3317208,"""90"""
tt3317522,"""91"""
tt3318750,"""92"""
tt3319460,"""401"""
tt3319920,"""106"""
tt3321300,"""104"""
tt3322310,"""55"""
tt3322312,"""54"""
tt3322314,"""55"""
tt3322364,"""123"""
tt3327994,"""263"""
tt3328716,"""96"""
tt3330764,"""87"""
tt3332064,"""111"""
tt3335606,"""116"""
tt3336368,"""89"""
tt3337194,"""45"""
tt3339966,"""30"""
tt3340446,"""99"""
tt3344680,"""86"""
tt3344694,"""108"""
tt3344922,"""109"""
tt3345206,"""87"""
tt3345472,"""109"""
tt3346224,"""112"""
tt3347518,"""94"""
tt3347976,"""106"""
tt3348730,"""92"""
tt3361792,"""112"""
tt3365778,"""91"""
tt3369806,"""111"""
tt3371366,"""154"""
tt3374966,"""90"""
tt3381008,"""83"""
tt3385516,"""144"""
tt3385524,"""98"""
tt3387266,"""111"""
tt3387520,"""108"""
tt3387648,"""90"""
tt3393786,"""118"""
tt3395184,"""109"""
tt3397754,"""113"""
tt3397884,"""121"""
tt3398228,"""25"""
tt3398252,"""94"""
tt3398540,"""24"""
tt3399024,"""118"""
tt3399916,"""107"""
tt3401748,"""95"""
tt3401882,"""91"""
tt3402236,"""114"""
tt3404158,"""137"""
tt3405714,"""92"""
tt3409392,"""96"""
tt3410834,"""120"""
tt3411432,"""87"""
tt3411444,"""108"""
tt3416532,"""108"""
tt3416536,"""107"""
tt3416742,"""86"""
tt3416744,"""106"""
tt3416828,"""94"""
tt3417756,"""91"""
tt3420504,"""115"""
tt3421514,"""107"""
tt3428912,"""58"""
tt3440298,"""112"""
tt3442006,"""102"""
tt3442990,"""94"""
tt3444312,"""91"""
tt3445580,"""112"""
tt3447590,"""117"""
tt3448226,"""93"""
tt3449040,"""86"""
tt3450650,"""94"""
tt3450900,"""110"""
tt3450958,"""140"""
tt3451230,"""96"""
tt3454574,"""73"""
tt3455224,"""100"""
tt3455408,"""60"""
tt3455822,"""75"""
tt3460252,"""168"""
tt3463106,"""95"""
tt3464896,"""407"""
tt3464902,"""119"""
tt3465916,"""110"""
tt3467412,"""112"""
tt3469046,"""89"""
tt3469050,"""85"""
tt3470600,"""108"""
tt3471098,"""98"""
tt3475734,"""42"""
tt3477480,"""105"""
tt3477554,"""81"""
tt3478232,"""107"""
tt3478962,"""124"""
tt3479316,"""83"""
tt3480822,"""134"""
tt3481634,"""105"""
tt3482378,"""83"""
tt3486542,"""107"""
tt3486626,"""91"""
tt3487356,"""22"""
tt3487382,"""43"""
tt3487994,"""86"""
tt3488298,"""43"""
tt3488710,"""123"""
tt3489184,"""43"""
tt3496334,"""96"""
tt3498820,"""147"""
tt3499096,"""134"""
tt3501074,"""45"""
tt3501112,"""88"""
tt3501416,"""140"""
tt3501584,"""42"""
tt3501632,"""130"""
tt3502248,"""51"""
tt3503406,"""93"""
tt3504048,"""107"""
tt3504064,"""73"""
tt3505712,"""120"""
tt3508840,"""105"""
tt3513054,"""98"""
tt3513498,"""107"""
tt3513500,"""97"""
tt3513548,"""131"""
tt3514324,"""43"""
tt3518012,"""87"""
tt3520418,"""84"""
tt3520702,"""60"""
tt3521126,"""104"""
tt3521134,"""103"""
tt3521164,"""107"""
tt3522806,"""98"""
tt3525168,"""90"""
tt3526078,"""22"""
tt3526706,"""105"""
tt3529198,"""75"""
tt3529656,"""105"""
tt3530002,"""101"""
tt3530232,"""30"""
tt3530978,"""122"""
tt3531202,"""96"""
tt3531824,"""96"""
tt3532216,"""115"""
tt3532608,"""101"""
tt3541262,"""128"""
tt3544082,"""95"""
tt3544112,"""106"""
tt3546370,"""102"""
tt3547740,"""106"""
tt3549508,"""74"""
tt3551096,"""22"""
tt3553442,"""112"""
tt3553976,"""118"""
tt3554046,"""115"""
tt3556944,"""60"""
tt3560084,"""42"""
tt3560148,"""90"""
tt3560686,"""116"""
tt3564472,"""122"""
tt3566726,"""60"""
tt3567288,"""94"""
tt3569230,"""132"""
tt3576728,"""105"""
tt3577624,"""106"""
tt3578504,"""84"""
tt3581652,"""156"""
tt3581920,"""50"""
tt3581932,"""58"""
tt3584496,"""91"""
tt3587396,"""77"""
tt3593046,"""95"""
tt3596174,"""30"""
tt3605418,"""99"""
tt3606752,"""102"""
tt3606756,"""118"""
tt3606888,"""103"""
tt3608930,"""104"""
tt3609352,"""30"""
tt3610746,"""83"""
tt3612032,"""91"""
tt3612126,"""94"""
tt3612616,"""139"""
tt3616916,"""105"""
tt3622120,"""108"""
tt3622592,"""109"""
tt3623726,"""101"""
tt3626476,"""103"""
tt3628584,"""111"""
tt3631112,"""112"""
tt3636060,"""60"""
tt3638012,"""93"""
tt3638396,"""90"""
tt3640424,"""124"""
tt3640682,"""85"""
tt3643544,"""98"""
tt3645988,"""132"""
tt3647498,"""88"""
tt3647998,"""59"""
tt3652862,"""91"""
tt3654796,"""78"""
tt3655414,"""96"""
tt3655448,"""546"""
tt3655522,"""113"""
tt3655682,"""82"""
tt3659388,"""144"""
tt3659786,"""90"""
tt3660770,"""81"""
tt3661210,"""112"""
tt3661298,"""110"""
tt3661394,"""95"""
tt3662308,"""114"""
tt3666024,"""80"""
tt3671542,"""127"""
tt3672742,"""93"""
tt3672840,"""127"""
tt3673480,"""335"""
tt3673794,"""43"""
tt3674140,"""110"""
tt3675568,"""96"""
tt3675748,"""115"""
tt3680410,"""123"""
tt3682448,"""142"""
tt3686998,"""108"""
tt3687186,"""97"""
tt3687310,"""94"""
tt3688406,"""99"""
tt3691740,"""117"""
tt3692082,"""84"""
tt3696180,"""117"""
tt3697566,"""116"""
tt3698118,"""135"""
tt3699508,"""103"""
tt3700392,"""111"""
tt3700804,"""78"""
tt3703908,"""80"""
tt3704050,"""94"""
tt3704352,"""115"""
tt3704416,"""85"""
tt3704428,"""159"""
tt3704700,"""88"""
tt3705412,"""86"""
tt3706352,"""101"""
tt3707104,"""106"""
tt3707114,"""103"""
tt3708886,"""98"""
tt3711510,"""92"""
tt3713030,"""98"""
tt3713166,"""83"""
tt3714720,"""88"""
tt3715320,"""95"""
tt3715406,"""66"""
tt3715854,"""119"""
tt3716530,"""130"""
tt3717252,"""91"""
tt3717490,"""124"""
tt3717532,"""112"""
tt3718778,"""22"""
tt3719896,"""118"""
tt3720788,"""100"""
tt3721936,"""163"""
tt3721954,"""115"""
tt3721964,"""111"""
tt3722070,"""104"""
tt3722234,"""93"""
tt3726252,"""90"""
tt3726704,"""98"""
tt3729920,"""123"""
tt3731562,"""118"""
tt3739110,"""94"""
tt3741632,"""112"""
tt3741700,"""132"""
tt3741834,"""118"""
tt3742378,"""112"""
tt3743822,"""44"""
tt3747572,"""45"""
tt3748172,"""103"""
tt3748440,"""90"""
tt3748512,"""79"""
tt3748528,"""133"""
tt3748918,"""91"""
tt3749900,"""42"""
tt3750872,"""99"""
tt3754976,"""110"""
tt3758172,"""115"""
tt3758814,"""109"""
tt3759298,"""98"""
tt3759416,"""85"""
tt3760922,"""94"""
tt3762912,"""99"""
tt3762974,"""90"""
tt3764966,"""104"""
tt3765326,"""130"""
tt3766354,"""121"""
tt3766376,"""30"""
tt3766394,"""90"""
tt3766424,"""86"""
tt3774114,"""134"""
tt3774466,"""100"""
tt3774694,"""135"""
tt3774866,"""98"""
tt3775086,"""112"""
tt3776826,"""94"""
tt3778644,"""135"""
tt3779570,"""114"""
tt3780500,"""107"""
tt3781476,"""117"""
tt3783958,"""128"""
tt3784160,"""103"""
tt3787590,"""96"""
tt3791216,"""132"""
tt3792960,"""114"""
tt3793630,"""30"""
tt3793788,"""88"""
tt3794028,"""120"""
tt3794354,"""99"""
tt3797512,"""107"""
tt3797868,"""111"""
tt3799232,"""105"""
tt3799372,"""79"""
tt3799694,"""116"""
tt3800894,"""54"""
tt3802576,"""156"""
tt3808342,"""107"""
tt3810760,"""78"""
tt3811906,"""111"""
tt3812366,"""126"""
tt3813310,"""88"""
tt3819668,"""93"""
tt3822818,"""105"""
tt3823690,"""80"""
tt3824344,"""73"""
tt3824458,"""88"""
tt3824648,"""91"""
tt3829266,"""107"""
tt3829920,"""134"""
tt3830558,"""52"""
tt3830998,"""51"""
tt3831810,"""87"""
tt3832914,"""120"""
tt3833480,"""123"""
tt3833822,"""85"""
tt3836512,"""80"""
tt3839880,"""103"""
tt3843168,"""44"""
tt3844362,"""79"""
tt3846642,"""27"""
tt3846674,"""99"""
tt3850214,"""103"""
tt3850496,"""93"""
tt3850590,"""98"""
tt3850598,"""60"""
tt3856042,"""87"""
tt3858372,"""85"""
tt3859076,"""125"""
tt3859272,"""98"""
tt3859304,"""100"""
tt3859310,"""102"""
tt3860916,"""105"""
tt3861390,"""112"""
tt3862750,"""100"""
tt3864024,"""102"""
tt3864056,"""149"""
tt3865236,"""42"""
tt3874544,"""97"""
tt3876910,"""99"""
tt3877674,"""104"""
tt3878542,"""72"""
tt3881680,"""86"""
tt3881784,"""119"""
tt3882074,"""87"""
tt3882082,"""97"""
tt3886722,"""133"""
tt3889642,"""86"""
tt3890160,"""113"""
tt3892172,"""109"""
tt3892434,"""90"""
tt3896100,"""94"""
tt3896198,"""136"""
tt3896738,"""108"""
tt3899516,"""89"""
tt3901826,"""94"""
tt3903852,"""107"""
tt3904278,"""89"""
tt3906082,"""120"""
tt3906732,"""48"""
tt3907584,"""107"""
tt3908142,"""120"""
tt3909224,"""24"""
tt3910602,"""96"""
tt3915174,"""102"""
tt3917210,"""92"""
tt3919218,"""101"""
tt3919322,"""74"""
tt3920596,"""60"""
tt3921180,"""45"""
tt3922704,"""42"""
tt3922798,"""108"""
tt3922816,"""96"""
tt3922818,"""120"""
tt3949658,"""89"""
tt3949660,"""112"""
tt3950078,"""141"""
tt3952222,"""42"""
tt3958014,"""113"""
tt3958494,"""77"""
tt3958780,"""100"""
tt3960240,"""120"""
tt3960412,"""87"""
tt3962848,"""85"""
tt3963816,"""107"""
tt3966404,"""97"""
tt3966544,"""97"""
tt3967856,"""120"""
tt3967878,"""139"""
tt3970482,"""132"""
tt3970854,"""143"""
tt3978720,"""86"""
tt3986586,"""30"""
tt3986820,"""111"""
tt3991412,"""108"""
tt3993894,"""90"""
tt4002772,"""119"""
tt4003440,"""152"""
tt4005402,"""110"""
tt4006302,"""102"""
tt4007248,"""84"""
tt4008652,"""111"""
tt4008758,"""95"""
tt4009278,"""90"""
tt4015500,"""114"""
tt4016454,"""43"""
tt4025514,"""130"""
tt4028464,"""117"""
tt4029412,"""95"""
tt4034228,"""137"""
tt4034354,"""97"""
tt4034452,"""120"""
tt4044364,"""114"""
tt4046784,"""131"""
tt4047038,"""60"""
tt4048668,"""95"""
tt4051832,"""24"""
tt4052882,"""86"""
tt4052886,"""42"""
tt4056738,"""120"""
tt4059702,"""90"""
tt4061080,"""50"""
tt4061620,"""107"""
tt4062536,"""95"""
tt4063800,"""52"""
tt4068576,"""136"""
tt4072326,"""100"""
tt4073790,"""104"""
tt4074928,"""112"""
tt4080672,"""85"""
tt4080768,"""105"""
tt4080956,"""116"""
tt4081630,"""124"""
tt4084744,"""110"""
tt4085084,"""98"""
tt4086018,"""85"""
tt4094724,"""108"""
tt4103724,"""108"""
tt4104022,"""85"""
tt4105970,"""80"""
tt4106306,"""100"""
tt4106514,"""104"""
tt4116030,"""89"""
tt4116284,"""104"""
tt4117850,"""90"""
tt4118584,"""60"""
tt4120176,"""102"""
tt4122068,"""42"""
tt4123262,"""62"""
tt4123430,"""134"""
tt4123432,"""142"""
tt4126304,"""100"""
tt4126438,"""87"""
tt4126476,"""105"""
tt4129870,"""88"""
tt4131496,"""107"""
tt4131800,"""99"""
tt4131818,"""45"""
tt4135218,"""62"""
tt4136056,"""104"""
tt4136084,"""111"""
tt4136456,"""110"""
tt4139124,"""100"""
tt4139588,"""118"""
tt4144190,"""88"""
tt4145054,"""42"""
tt4145178,"""103"""
tt4145384,"""45"""
tt4146128,"""247"""
tt4148744,"""24"""
tt4154664,"""123"""
tt4154756,"""149"""
tt4154796,"""181"""
tt4157220,"""79"""
tt4157728,"""87"""
tt4158096,"""91"""
tt4158110,"""49"""
tt4158624,"""92"""
tt4158876,"""97"""
tt4159076,"""42"""
tt4160708,"""88"""
tt4163020,"""97"""
tt4163668,"""90"""
tt4172430,"""144"""
tt4176826,"""116"""
tt4178092,"""108"""
tt4179452,"""60"""
tt4180032,"""88"""
tt4180560,"""100"""
tt4181052,"""101"""
tt4181172,"""60"""
tt4181232,"""97"""
tt4183692,"""123"""
tt4185572,"""103"""
tt4189022,"""30"""
tt4189494,"""86"""
tt4190530,"""120"""
tt4191054,"""99"""
tt4191580,"""94"""
tt4191702,"""118"""
tt4192812,"""45"""
tt4193394,"""110"""
tt4193400,"""105"""
tt4195368,"""117"""
tt4196450,"""120"""
tt4196776,"""123"""
tt4196848,"""104"""
tt4196868,"""80"""
tt4206218,"""98"""
tt4207112,"""93"""
tt4209256,"""42"""
tt4209788,"""140"""
tt4210080,"""101"""
tt4211312,"""89"""
tt4218572,"""129"""
tt4218696,"""88"""
tt4225622,"""85"""
tt4226388,"""138"""
tt4229236,"""132"""
tt4230076,"""50"""
tt4236770,"""60"""
tt4238844,"""112"""
tt4238858,"""72"""
tt4244162,"""88"""
tt4244994,"""152"""
tt4244998,"""96"""
tt4254242,"""60"""
tt4254584,"""80"""
tt4255196,"""90"""
tt4255304,"""90"""
tt4257262,"""55"""
tt4257858,"""119"""
tt4257926,"""109"""
tt4258440,"""60"""
tt4258698,"""84"""
tt4262174,"""90"""
tt4263482,"""92"""
tt4266638,"""83"""
tt4267026,"""93"""
tt4269310,"""99"""
tt4269716,"""45"""
tt4270492,"""60"""
tt4270516,"""79"""
tt4271918,"""87"""
tt4273800,"""121"""
tt4273886,"""127"""
tt4276618,"""60"""
tt4276752,"""127"""
tt4276820,"""115"""
tt4277922,"""52"""
tt4281724,"""85"""
tt4284010,"""101"""
tt4285496,"""125"""
tt4288182,"""30"""
tt4288636,"""85"""
tt4291050,"""7"""
tt4291590,"""81"""
tt4291600,"""89"""
tt4293752,"""90"""
tt4295140,"""50"""
tt4299300,"""111"""
tt4299972,"""279"""
tt4300480,"""118"""
tt4301160,"""347"""
tt4302938,"""101"""
tt4303340,"""104"""
tt4305148,"""84"""
tt4309356,"""104"""
tt4309834,"""96"""
tt4323594,"""112"""
tt4324274,"""80"""
tt4324302,"""76"""
tt4326894,"""30"""
tt4331970,"""114"""
tt4332232,"""99"""
tt4334266,"""118"""
tt4337072,"""100"""
tt4337944,"""60"""
tt4341500,"""30"""
tt4341582,"""124"""
tt4348012,"""86"""
tt4351548,"""98"""
tt4351684,"""96"""
tt4353250,"""121"""
tt4353270,"""94"""
tt4353996,"""133"""
tt4354756,"""87"""
tt4354880,"""60"""
tt4356480,"""113"""
tt4357368,"""100"""
tt4357394,"""97"""
tt4359416,"""82"""
tt4361050,"""99"""
tt4364194,"""97"""
tt4365518,"""87"""
tt4366830,"""140"""
tt4368814,"""66"""
tt4370596,"""22"""
tt4370784,"""115"""
tt4372390,"""97"""
tt4374208,"""24"""
tt4377864,"""82"""
tt4378376,"""45"""
tt4380748,"""87"""
tt4381236,"""93"""
tt4382552,"""84"""
tt4385888,"""119"""
tt4387040,"""130"""
tt4392770,"""85"""
tt4393514,"""136"""
tt4396042,"""112"""
tt4396630,"""43"""
tt4406178,"""81"""
tt4411504,"""108"""
tt4411584,"""107"""
tt4411596,"""106"""
tt4411618,"""110"""
tt4419214,"""60"""
tt4422836,"""42"""
tt4425064,"""128"""
tt4425200,"""122"""
tt4428038,"""60"""
tt4428122,"""42"""
tt4428398,"""98"""
tt4428728,"""81"""
tt4428788,"""129"""
tt4428814,"""91"""
tt4429160,"""92"""
tt4429194,"""92"""
tt4437104,""""""
tt4437216,"""96"""
tt4437640,"""78"""
tt4438848,"""92"""
tt4439620,"""99"""
tt4443658,"""89"""
tt4450396,"""72"""
tt4451458,"""128"""
tt4457344,"""80"""
tt4458594,"""22"""
tt4459156,"""115"""
tt4460792,"""100"""
tt4463894,"""111"""
tt4468634,"""107"""
tt4468740,"""103"""
tt4470266,"""90"""
tt4471908,"""107"""
tt4474344,"""42"""
tt4477976,"""22"""
tt4479380,"""124"""
tt4481414,"""101"""
tt4481514,"""88"""
tt4484722,"""343"""
tt4489416,"""119"""
tt4494718,"""90"""
tt4495098,"""134"""
tt4500922,"""143"""
tt4501244,"""111"""
tt4501454,"""103"""
tt4503906,"""79"""
tt4504044,"""92"""
tt4505830,"""86"""
tt4508902,"""24"""
tt4513674,"""96"""
tt4513678,"""124"""
tt4520364,"""92"""
tt4520988,"""103"""
tt4524056,"""53"""
tt4530422,"""110"""
tt4532038,"""94"""
tt4532368,"""42"""
tt4532826,"""116"""
tt4533838,"""103"""
tt4536768,"""99"""
tt4537896,"""111"""
tt4540710,"""132"""
tt4547056,"""111"""
tt4547194,"""106"""
tt4549142,"""24"""
tt4550098,"""116"""
tt4550420,"""85"""
tt4552118,"""85"""
tt4555426,"""125"""
tt4558200,"""110"""
tt4560008,"""92"""
tt4560436,"""94"""
tt4562518,"""118"""
tt4565380,"""60"""
tt4566758,"""115"""
tt4572514,"""133"""
tt4572792,"""105"""
tt4572820,"""111"""
tt4573516,"""89"""
tt4574334,"""51"""
tt4575576,"""104"""
tt4581576,"""94"""
tt4585660,"""99"""
tt4586828,"""104"""
tt4587366,"""94"""
tt4591310,"""119"""
tt4593060,"""105"""
tt4594834,"""127"""
tt4594836,"""97"""
tt4595186,"""113"""
tt4595882,"""106"""
tt4596814,"""162"""
tt4602066,"""94"""
tt4604612,"""60"""
tt4607112,"""60"""
tt4608402,"""110"""
tt4610378,"""123"""
tt4614584,"""122"""
tt4614612,"""154"""
tt4618398,"""95"""
tt4622512,"""121"""
tt4622682,"""111"""
tt4624424,"""87"""
tt4627352,"""102"""
tt4629266,"""79"""
tt4630444,"""97"""
tt4630550,"""113"""
tt4630562,"""136"""
tt4633690,"""121"""
tt4633694,"""117"""
tt4635276,"""30"""
tt4635282,"""60"""
tt4643084,"""60"""
tt4644488,"""24"""
tt4645330,"""109"""
tt4645368,"""97"""
tt4647692,"""30"""
tt4648786,"""125"""
tt4649416,"""111"""
tt4649466,"""141"""
tt4651466,"""94"""
tt4651520,"""100"""
tt4652650,"""93"""
tt4655480,"""43"""
tt4660980,"""90"""
tt4661798,"""93"""
tt4662420,"""86"""
tt4665630,"""99"""
tt4666726,"""119"""
tt4667888,"""60"""
tt4669186,"""96"""
tt4669252,"""99"""
tt4669264,"""110"""
tt4669296,"""118"""
tt4669788,"""120"""
tt4669986,"""123"""
tt4671002,"""96"""
tt4680182,"""109"""
tt4680444,"""42"""
tt4682266,"""94"""
tt4682786,"""97"""
tt4682788,"""123"""
tt4685762,"""97"""
tt4686844,"""107"""
tt4687108,"""101"""
tt4687880,"""60"""
tt4692656,"""72"""
tt4693358,"""96"""
tt4695012,"""91"""
tt4695548,"""86"""
tt4696222,"""130"""
tt4698584,"""107"""
tt4698684,"""101"""
tt4699388,"""98"""
tt4700756,"""119"""
tt4701182,"""114"""
tt4701724,"""89"""
tt4702826,"""90"""
tt4703048,"""94"""
tt4711762,"""100"""
tt4712076,"""90"""
tt4714568,"""83"""
tt4714782,"""105"""
tt4716268,"""24"""
tt4717402,"""94"""
tt4717798,"""78"""
tt4721124,"""107"""
tt4726636,"""122"""
tt4728386,"""88"""
tt4729430,"""96"""
tt4731136,"""146"""
tt4731148,"""132"""
tt4733624,"""109"""
tt4733640,"""109"""
tt4736550,"""114"""
tt4738360,"""99"""
tt4741714,"""102"""
tt4742876,"""40"""
tt4758646,"""122"""
tt4761112,"""129"""
tt4761916,"""92"""
tt4762824,"""83"""
tt4765240,"""83"""
tt4765284,"""93"""
tt4767950,"""85"""
tt4769824,"""129"""
tt4769836,"""108"""
tt4770018,"""60"""
tt4771932,"""92"""
tt4776998,"""133"""
tt4777008,"""119"""
tt4779496,"""71"""
tt4779682,"""113"""
tt4779762,"""21"""
tt4781612,"""109"""
tt4786282,"""81"""
tt4786824,"""58"""
tt4790268,"""101"""
tt4795124,"""115"""
tt4795546,"""130"""
tt4799050,"""101"""
tt4799064,"""89"""
tt4799066,"""91"""
tt4803766,"""44"""
tt4805316,"""100"""
tt4814760,"""98"""
tt4815122,"""87"""
tt4823434,"""83"""
tt4823776,"""91"""
tt4823992,"""87"""
tt4824302,"""118"""
tt4827558,"""113"""
tt4827986,"""108"""
tt4830786,"""113"""
tt4834206,"""50"""
tt4839610,"""30"""
tt4842646,"""91"""
tt4844140,"""124"""
tt4846232,"""102"""
tt4846318,"""104"""
tt4846340,"""127"""
tt4853102,"""76"""
tt4859164,"""22"""
tt4859168,"""97"""
tt4870838,"""72"""
tt4872078,"""90"""
tt4873118,"""123"""
tt4876134,"""94"""
tt4878326,"""43"""
tt4878482,"""110"""
tt4881364,"""109"""
tt4881578,"""129"""
tt4881806,"""128"""
tt4897822,"""120"""
tt4899370,"""116"""
tt4902964,"""21"""
tt4903242,"""30"""
tt4908644,"""102"""
tt4909348,"""61"""
tt4911996,"""110"""
tt4912910,"""147"""
tt4913966,"""93"""
tt4916630,"""137"""
tt4919484,"""85"""
tt4922674,"""104"""
tt4922804,"""49"""
tt4924942,"""129"""
tt4925292,"""94"""
tt4927574,"""93"""
tt4934214,"""47"""
tt4935334,"""89"""
tt4935372,"""79"""
tt4935418,"""97"""
tt4935462,"""89"""
tt4936176,"""89"""
tt4937942,"""60"""
tt4938416,"""77"""
tt4940336,"""109"""
tt4943322,"""106"""
tt4943998,"""110"""
tt4951982,"""117"""
tt4954522,"""99"""
tt4955642,"""22"""
tt4958448,"""128"""
tt4960748,"""130"""
tt4961380,"""90"""
tt4970632,"""73"""
tt4971144,"""60"""
tt4971344,"""122"""
tt4972062,"""92"""
tt4972582,"""117"""
tt4973112,"""138"""
tt4975722,"""111"""
tt4977530,"""106"""
tt4978274,"""97"""
tt4981636,"""92"""
tt4986134,"""106"""
tt4991512,"""82"""
tt4994736,"""120"""
tt4995540,"""131"""
tt4995776,"""129"""
tt4995790,"""151"""
tt4998212,"""30"""
tt4998350,"""60"""
tt4998632,"""136"""
tt5001718,"""96"""
tt5001754,"""94"""
tt5011816,"""60"""
tt5012504,"""78"""
tt5013056,"""106"""
tt5014882,"""46"""
tt5016504,"""60"""
tt5016946,"""95"""
tt5022702,"""82"""
tt5023260,"""108"""
tt5024912,"""30"""
tt5027774,"""115"""
tt5028002,"""44"""
tt5028340,"""130"""
tt5029608,"""113"""
tt5033114,"""84"""
tt5033790,"""90"""
tt5034266,"""103"""
tt5034326,"""30"""
tt5034838,"""113"""
tt5038776,"""71"""
tt5039088,"""97"""
tt5039994,"""87"""
tt5052448,"""104"""
tt5052474,"""122"""
tt5053508,"""143"""
tt5056196,"""45"""
tt5057054,"""60"""
tt5057140,"""125"""
tt5059782,"""98"""
tt5061360,"""131"""
tt5061570,"""88"""
tt5065822,"""102"""
tt5069564,"""62"""
tt5071412,"""60"""
tt5073620,"""94"""
tt5073642,"""111"""
tt5075584,"""91"""
tt5075662,"""96"""
tt5076032,"""84"""
tt5078204,"""118"""
tt5078214,"""97"""
tt5078852,"""119"""
tt5083702,"""96"""
tt5083738,"""119"""
tt5085924,"""92"""
tt5089786,"""108"""
tt5090568,"""127"""
tt5091014,"""105"""
tt5091530,"""92"""
tt5091548,"""78"""
tt5091612,"""110"""
tt5093026,"""133"""
tt5095030,"""118"""
tt5096470,"""100"""
tt5097070,"""85"""
tt5097410,"""100"""
tt5104604,"""101"""
tt5108870,"""104"""
tt5109280,"""107"""
tt5109784,"""121"""
tt5111874,"""99"""
tt5112578,"""103"""
tt5113040,"""86"""
tt5113044,"""87"""
tt5114356,"""60"""
tt5114588,"""112"""
tt5116302,"""113"""
tt5116410,"""82"""
tt5117428,"""101"""
tt5117670,"""95"""
tt5117876,"""111"""
tt5119116,"""88"""
tt5127398,"""136"""
tt5129682,"""91"""
tt5129818,"""106"""
tt5133572,"""86"""
tt5133810,"""83"""
tt5140878,"""109"""
tt5143226,"""85"""
tt5143700,"""82"""
tt5144174,"""117"""
tt5147214,"""118"""
tt5151570,"""115"""
tt5151716,"""115"""
tt5151816,"""42"""
tt5153956,"""117"""
tt5154288,"""88"""
tt5155780,"""102"""
tt5157682,"""103"""
tt5160928,"""108"""
tt5164184,"""100"""
tt5164196,"""44"""
tt5164214,"""110"""
tt5164432,"""110"""
tt5164438,"""102"""
tt5167198,"""60"""
tt5168192,"""100"""
tt5171438,"""60"""
tt5173032,"""96"""
tt5173166,"""96"""
tt5175450,"""103"""
tt5177088,"""115"""
tt5179408,"""28"""
tt5179598,"""108"""
tt5180504,"""60"""
tt5180998,"""47"""
tt5181830,"""105"""
tt5189670,"""60"""
tt5189894,"""93"""
tt5195412,"""106"""
tt5197820,"""43"""
tt5198068,"""103"""
tt5206260,"""90"""
tt5208216,"""116"""
tt5208252,"""122"""
tt5210146,"""60"""
tt5213534,"""122"""
tt5215088,"""85"""
tt5215952,"""156"""
tt5220122,"""97"""
tt5222724,"""62"""
tt5225338,"""76"""
tt5227746,"""129"""
tt5232622,"""229"""
tt5232792,"""60"""
tt5233558,"""105"""
tt5247022,"""118"""
tt5248878,"""42"""
tt5251328,"""124"""
tt5251438,"""78"""
tt5253282,"""99"""
tt5254610,"""104"""
tt5254868,"""81"""
tt5257726,"""81"""
tt5259822,"""102"""
tt5264838,"""105"""
tt5268348,"""105"""
tt5269594,"""45"""
tt5270948,"""106"""
tt5275828,"""98"""
tt5278460,"""95"""
